Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Rolling_Volatility,Hurst
2015-08-06,211.14646911621097,223.77149963378903,226.7545166015625,223.4400634765625,226.5259246826172,8708037.0,-0.008909198811696162,0.014556349222291367,0.587682541323033
2015-08-07,212.31121826171875,225.005859375,227.2116851806641,223.36004638671875,223.78292846679688,8608888.0,0.0055163088939305105,0.014204353036047671,0.6049821926552953
2015-08-10,208.97882080078125,221.4742431640625,226.0230407714844,220.46847534179688,225.04014587402344,9288894.0,-0.015695814324938828,0.01450660806474539,0.6314092341052138
2015-08-11,208.3533477783203,220.8113555908203,222.5600128173828,218.9826812744141,221.9542694091797,8762464.0,-0.002992997185380819,0.014408422926900031,0.6736759177134114
2015-08-12,203.3709716796875,215.5310821533203,220.8113555908203,214.9939117431641,220.26275634765625,9650325.0,-0.02391310795703583,0.014786795734181828,0.6528193751336344
2015-08-13,201.31117248535156,213.34811401367188,218.0569305419922,212.44520568847656,216.46827697753903,9340350.0,-0.010128285159497374,0.014372607528916245,0.6361124259027043
2015-08-14,208.55824279785156,221.02850341796875,222.1828460693359,213.5652618408203,214.9253387451172,12739366.0,0.03599934481046918,0.01699454352536556,0.6607122121286233
2015-08-17,205.0532989501953,217.31402587890625,220.8113555908203,216.25111389160156,220.8113555908203,10857430.0,-0.01680558773720331,0.017225934515109103,0.635344183042666
2015-08-18,203.6297912597656,215.8053741455078,218.5255126953125,215.37107849121097,218.5255126953125,6630334.0,-0.006942135033757624,0.016978476313864375,0.6168299247184035
2015-08-19,205.89450073242188,218.20550537109375,219.66842651367188,214.74246215820312,215.7825164794922,8877298.0,0.011121700113944755,0.013709163907123382,0.6304955989381587
2015-08-20,197.6337127685547,209.4507598876953,219.4284210205078,208.8678741455078,219.4284210205078,19008087.0,-0.04012145994420124,0.015835765116030402,0.6439799825454411
2015-08-21,195.8327178955078,207.54209899902344,208.44500732421875,205.0391082763672,208.0106964111328,20050521.0,-0.009112791779386287,0.015558698494339745,0.6483956828227965
2015-08-24,178.9228515625,189.6211700439453,201.1531982421875,186.9810333251953,201.1531982421875,35635706.0,-0.08634852497952139,0.02369140717882673,0.6385623228111901
2015-08-25,182.9346466064453,193.8728179931641,196.73011779785156,188.169677734375,192.20416259765625,49504268.0,0.02242192659523945,0.024552783247688448,0.6864853690564696
2015-08-26,184.0670166015625,195.07289123535156,199.96456909179688,192.00987243652344,193.79281616210935,18955515.0,0.0061900247772817,0.02472385124219966,0.6540275290577862
2015-08-27,187.46408081054688,198.67306518554688,201.4389190673828,195.90721130371097,198.13589477539065,26997546.0,0.018455583578766754,0.02527585805835066,0.602569753955119
2015-08-28,188.16505432128903,199.4159698486328,201.8389434814453,197.97589111328125,200.01028442382812,10770215.0,0.003739241713459629,0.02531553542129369,0.6331785414071969
2015-08-31,184.60623168945312,195.64434814453125,199.51882934570312,195.1643218994141,199.51882934570312,20708942.0,-0.018913302710073188,0.025400163279772417,0.6106459351680442
2015-09-01,181.1444549560547,191.9755859375,195.1871795654297,190.8898162841797,195.1871795654297,21645696.0,-0.018752220343362436,0.025480203653306194,0.5905960640240009
2015-09-02,183.23660278320312,194.19284057617188,195.91864013671875,192.60418701171875,194.2957000732422,19652369.0,0.011549610103472219,0.02579820743492647,0.5771082503536057
2015-09-03,184.16403198242188,195.17575073242188,196.7529754638672,193.01564025878903,195.22146606445312,11659978.0,0.005061375211785846,0.025937742423714757,0.5505859003531062
2015-09-04,180.29246520996097,191.0726776123047,194.2271270751953,188.60397338867188,194.2271270751953,16199949.0,-0.02102238276815338,0.02597035638067445,0.6099596130061382
2015-09-07,179.71011352539062,190.45550537109375,192.92420959472656,189.19830322265625,191.60984802246097,10234633.0,-0.0032300389475076186,0.025920689986709145,0.6534280195290741
2015-09-08,183.03170776367188,193.9756774902344,194.9700164794922,188.60397338867188,191.0955352783203,12900468.0,0.018483067942706155,0.026541002567077556,0.6829863696087066
2015-09-09,188.52093505859375,199.79312133789065,200.8560333251953,194.4099884033203,196.81011962890625,17340694.0,0.029990581205795674,0.027362535659143605,0.6608066678483984
2015-09-10,187.0003204345703,198.18161010742188,198.98165893554688,195.5529022216797,196.81011962890625,11074406.0,-0.008066025258949727,0.027339794828117044,0.6174808920237352
2015-09-11,185.69544982910156,196.79869079589844,200.26171875,195.71292114257812,199.32452392578125,10634833.0,-0.006977905719286248,0.025728605376376796,0.641247288876339
2015-09-14,186.32095336914065,197.46157836914065,197.88446044921875,194.73001098632812,196.98155212402344,7964072.0,0.0033684376252338666,0.02565591226602677,0.621398459512622
2015-09-15,187.0003204345703,198.18161010742188,198.86737060546875,195.5757598876953,197.0386962890625,11509788.0,0.003646219349702884,0.025711081625306578,0.6101704813165676
2015-09-16,188.19741821289065,199.45025634765625,200.5474548339844,197.77017211914065,199.3473968505859,13424811.0,0.006401581427980529,0.025587052443941487,0.6401371740115993
2015-09-18,193.1258544921875,204.6733856201172,205.61056518554688,200.50173950195312,200.79888916015625,34261453.0,0.026187587088584596,0.024970928486733907,0.6413436870139931
2015-09-21,189.39447021484375,200.71888732910156,203.0275726318359,200.2502899169922,201.1531982421875,12732187.0,-0.01932099814991206,0.025251540166909163,0.6627162664431622
2015-09-22,182.8807373046875,193.815673828125,202.27325439453125,193.0384979248047,201.1531982421875,15745524.0,-0.034392413372825836,0.017543858930814966,0.6492977176180924
2015-09-23,183.4091796875,194.37570190429688,195.85006713867188,192.00987243652344,192.69561767578125,15221260.0,0.00288954643665984,0.016831929242957608,0.6913951905155575
2015-09-24,180.6052398681641,191.4041290283203,193.83853149414065,190.809814453125,193.83853149414065,29076982.0,-0.015287892482335863,0.017116716666580503,0.6571063976251241
2015-09-28,179.9365692138672,190.6955108642578,192.2155914306641,189.4268798828125,191.9641571044922,11624639.0,-0.0037023878974110636,0.016510496817862666,0.6188695148512272
2015-09-29,181.3385772705078,192.18130493164065,194.35284423828125,188.8325653076172,189.7240447998047,15853471.0,0.007791679383273298,0.016608148352408647,0.6227067182521835
2015-09-30,185.98660278320312,197.10726928710935,197.67872619628903,191.6669921875,194.5242919921875,17292020.0,0.025631752397404783,0.017158108489567683,0.5897070790949281
2015-10-01,186.50425720214844,197.65586853027344,199.770263671875,196.2615203857422,199.770263671875,8663393.0,0.00278328874875311,0.016550485692319098,0.5932380591324461
2015-10-05,191.52976989746097,202.9818572998047,203.43902587890625,197.00440979003903,197.22157287597656,16015412.0,0.026945833680705134,0.017375646633972407,0.5975623169283764
2015-10-06,193.6974334716797,205.2791290283203,205.8391571044922,202.4675445556641,204.73052978515625,12330294.0,0.011317632634233465,0.017482841942454683,0.6021736411682228
2015-10-07,197.0944976806641,208.8793029785156,209.8507843017578,203.66761779785156,204.51336669921875,11515191.0,0.017537992879400166,0.01684696640607581,0.6102150615400277
2015-10-08,191.7670135498047,203.2333068847656,209.13075256347656,202.58184814453125,209.13075256347656,10753149.0,-0.027030100756496478,0.018214238248141532,0.6203196324769936
2015-10-09,191.3895721435547,202.83328247070312,206.97064208984375,201.49607849121097,204.3647918701172,9327873.0,-0.0019682290466079833,0.017894752329513326,0.6370977181126433
2015-10-12,192.3385772705078,203.83905029296875,206.0905914306641,202.9818572998047,202.9818572998047,6212395.0,0.004958499652433002,0.016697874412083178,0.621848302733625
2015-10-13,192.73760986328125,204.26193237304688,204.8791046142578,201.8160858154297,202.3075408935547,6162561.0,0.0020746362920851524,0.016557124862489607,0.5852015243244526
2015-10-14,194.75428771972656,206.3991851806641,206.86778259277344,204.34193420410156,204.7648162841797,8002587.0,0.01046333332594429,0.016538482799738487,0.6365844095931292
2015-10-15,194.91604614257812,206.57061767578125,208.23927307128903,205.7477264404297,207.4849548339844,9048478.0,0.0008305769528644813,0.016541324210445876,0.6545011354818632
2015-10-16,197.31016540527344,209.10789489746097,209.10789489746097,206.57061767578125,206.75347900390625,15246935.0,0.01228282283616644,0.01668798684016041,0.6274602268292716
2015-10-19,207.81410217285156,220.23989868164065,220.69705200195312,215.0967712402344,215.0967712402344,33505855.0,0.05323565942992925,0.02014493963243976,0.5879348136029909
2015-10-20,206.34744262695312,218.68553161621097,220.9713592529297,217.8397674560547,220.582763671875,18091895.0,-0.0070575554332618085,0.019685014795711286,0.5794671862593724
2015-10-21,205.9807891845703,218.29693603515625,222.8228759765625,217.8397674560547,218.4112243652344,14404450.0,-0.0017768741774312202,0.018993326541661096,0.573418845601238
2015-10-23,206.12095642089844,218.4455108642578,222.42286682128903,215.1310577392578,220.34275817871097,12153422.0,0.0006804869370731215,0.016706942729114778,0.580409859389841
2015-10-26,203.3601837158203,215.5196533203125,220.12559509277344,215.16534423828125,219.87416076660156,10938775.0,-0.013393944764357846,0.017260761997679175,0.5845868249254911
2015-10-27,202.64837646484375,214.76531982421875,216.7539978027344,214.27386474609375,214.59388732910156,11601798.0,-0.0035002291892657356,0.01671275204829542,0.5299877156467827
2015-10-28,202.087646484375,214.17100524902344,215.98825073242188,212.5594940185547,214.1595764160156,11958727.0,-0.0027670094883095464,0.016685737974549485,0.5320167038083866
2015-10-29,202.9611663818359,215.0967712402344,216.0111083984375,213.71383666992188,213.953857421875,13280382.0,0.004322480431917297,0.016683639035071147,0.5881474801044271
2015-10-30,204.40625,216.62828063964844,218.50265502929688,214.89105224609375,215.34820556640625,13366359.0,0.007120000559345474,0.016024731072070034,0.6031608993863484
2015-11-02,207.0160675048828,219.3941345214844,219.78273010253903,216.05682373046875,216.92543029785156,7222044.0,0.012767796996827618,0.016112147422484523,0.5964578886959558
2015-11-03,208.61216735839844,221.0856475830078,221.82855224609375,219.7255859375,220.18275451660156,11373522.0,0.007710028853088691,0.015309435966705122,0.5779887080621128
2015-11-04,205.18272399902344,217.451171875,222.8686065673828,216.285400390625,221.26852416992188,10033187.0,-0.016439325676930294,0.015895325793418087,0.5760990338268067
2015-11-05,202.01214599609375,214.09100341796875,217.38259887695312,213.2681121826172,216.92543029785156,10767454.0,-0.015452460817046099,0.01601883141162026,0.5734847911372472
2015-11-06,205.41998291015625,217.70262145996097,218.2397918701172,214.38816833496097,214.74246215820312,8367190.0,0.016869465433669406,0.014893049118043657,0.5755008127380878
2015-11-09,207.32882690429688,219.7255859375,220.582763671875,211.0851287841797,213.3824005126953,17031699.0,0.009292396811149128,0.014886384412300568,0.6126984902967578
2015-11-10,199.02487182617188,210.9251251220703,219.3255615234375,209.4507598876953,218.7541046142578,11486238.0,-0.040052100820297976,0.01785740509878578,0.629315533515598
2015-11-13,201.24642944335935,213.279541015625,214.5367431640625,209.0393218994141,209.1650390625,13682323.0,0.0111622110181675,0.01797834666234113,0.6232995388180826
2015-11-16,201.51605224609375,213.5652618408203,215.32534790039065,211.38229370117188,211.66802978515625,15346549.0,0.0013397644046662105,0.01787616724802197,0.6661461211643548
2015-11-17,200.10330200195312,212.0680389404297,214.6167449951172,211.7137451171875,214.4224548339844,8588142.0,-0.007010608973300858,0.01798555458101888,0.6797553185209704
2015-11-18,196.7062530517578,208.4678649902344,212.8795166015625,207.999267578125,212.03375244140625,11249222.0,-0.01697647623107268,0.018247533780297837,0.6502502675951077
2015-11-19,201.6131134033203,213.66812133789065,214.5710296630859,209.6679229736328,210.0450897216797,12183206.0,0.024945116260596922,0.01464472503773006,0.6476613578422076
2015-11-20,204.22293090820312,216.43397521972656,217.79405212402344,211.56515502929688,213.49668884277344,11304265.0,0.012944681329641217,0.014919225774689864,0.6383068155974844
2015-11-23,205.71115112304688,218.01119995117188,218.95982360839844,216.285400390625,217.15402221679688,10499517.0,0.0072872336530744874,0.015012919084922822,0.5949353325910434
2015-11-24,208.719970703125,221.1999359130859,222.09141540527344,217.39402770996097,217.8397674560547,14806176.0,0.014626429163669297,0.01536387977789297,0.6241954618949654
2015-11-26,213.2386016845703,225.98875427246097,226.7430877685547,221.32566833496097,221.9542694091797,23805828.0,0.0216492507459789,0.015662510180034655,0.6022149069607283
2015-11-27,211.1680603027344,223.7943572998047,226.86880493164065,222.66287231445312,226.0687561035156,10891864.0,-0.009709974486227013,0.015847999640955738,0.5937559656545521
2015-11-30,208.5905914306641,221.0627899169922,225.0172882080078,219.9655914306641,223.66864013671875,29919205.0,-0.012205770457782372,0.016140946648303206,0.6022072411453349
2015-12-01,208.3317718505859,220.7884979248047,223.7372131347656,219.7255859375,220.35418701171875,12981379.0,-0.0012408017940934712,0.016141483334841666,0.6495703521397388
2015-12-02,210.93080139160156,223.5429229736328,223.9429473876953,220.46847534179688,220.86849975585935,7573628.0,0.01247543530172468,0.016284605773494602,0.6532298718833719
2015-12-03,210.7689971923828,223.37147521972656,226.0573272705078,222.66287231445312,222.84573364257812,11361395.0,-0.0007670961194441439,0.01608036742797254,0.6232944421201498
2015-12-04,208.23471069335935,220.6856231689453,223.1428985595703,219.75987243652344,222.2514190673828,13443688.0,-0.01202400036429574,0.016252930932936324,0.6388086018495643
2015-12-07,205.34451293945312,217.62261962890625,222.41143798828125,217.0968780517578,220.6856231689453,14483909.0,-0.013879519626111891,0.01612594658473972,0.6380569499007241
2015-12-08,202.93960571289065,215.07391357421875,217.97691345214844,213.97671508789065,216.9025726318359,7532164.0,-0.011711572869110842,0.01595608304325085,0.6051212232538279
2015-12-09,197.54742431640625,209.3593292236328,215.65679931640625,208.6621551513672,213.99957275390625,9174419.0,-0.02657037485385183,0.016535224092800376,0.5782120133724672
2015-12-10,204.97781372070312,217.23402404785156,218.0226287841797,210.29652404785156,210.86798095703125,18592203.0,0.03761319303457911,0.01861849683053724,0.5697522261789162
2015-12-11,205.53858947753903,217.82833862304688,219.21127319335935,215.5310821533203,217.55404663085935,18155513.0,0.002735787579430493,0.0161127166996107,0.5643350878512079
2015-12-14,206.0023498535156,218.31979370117188,220.23989868164065,216.23968505859375,216.6054229736328,10563900.0,0.0022563177900334352,0.015960793484179562,0.5690910699052141
2015-12-15,210.48863220214844,223.07432556152344,223.5429229736328,217.98834228515625,218.7541046142578,15718833.0,0.021777821232733308,0.016605486186379373,0.610096536571265
2015-12-16,211.0817413330078,223.7029266357422,225.73731994628903,222.52572631835935,223.07432556152344,12097338.0,0.002817772744562186,0.01645990451101041,0.618546846637354
2015-12-17,217.77882385253903,230.80043029785156,232.01193237304688,223.55435180664065,224.02294921875,19369032.0,0.03172743638193576,0.01697445922498854,0.5545796465169465
2015-12-18,213.93960571289065,226.73165893554688,230.6404266357422,226.29734802246097,229.45179748535156,16016139.0,-0.017628978207027024,0.01704230007455008,0.5891225500344371
2015-12-21,213.9827423095703,226.77737426757812,228.35459899902344,225.005859375,225.81732177734375,12331769.0,0.0002016297848914661,0.0168927642173552,0.5350314041402904
2015-12-22,212.94747924804688,225.68017578125,229.177490234375,224.92584228515625,226.9373779296875,11579277.0,-0.004838068015904362,0.01692838131845093,0.4723448779106331
2015-12-23,216.5062713623047,229.45179748535156,230.160400390625,226.29734802246097,226.70880126953125,12919467.0,0.01671206499755007,0.017017320174635787,0.47524489108849705
2015-12-24,215.80531311035156,228.7088928222656,230.22897338867188,227.7374267578125,229.4746551513672,11901877.0,-0.0032375886737254778,0.01640129865294008,0.4722672398095657
2015-12-28,217.92982482910156,230.96044921875,231.7261962890625,228.5831756591797,228.72032165527344,12885935.0,0.009844575595150618,0.016329181234947858,0.46434180867045177
2015-12-29,219.0082244873047,232.10336303710935,232.8576812744141,230.2175445556641,230.96044921875,14913870.0,0.004948380328616331,0.01600751364454637,0.4560624109812471
2015-12-30,216.65724182128903,229.61180114746097,232.24050903320312,229.04034423828125,232.01193237304688,8151610.0,-0.010734677528751568,0.01626487469324314,0.5050436089986708
2015-12-31,218.835693359375,231.9204864501953,233.08627319335935,228.37745666503903,229.36036682128903,18483713.0,0.010054829092132955,0.016192339608060404,0.49610907173578744
2016-01-01,218.99749755859375,232.09193420410156,232.9033966064453,230.4575653076172,230.8232879638672,5416562.0,0.0007393866911511449,0.016182462881678957,0.4885212691184368
2016-01-04,214.6729736328125,227.5088348388672,231.7376251220703,225.5430145263672,229.72608947753903,30170947.0,-0.019746910234096138,0.016621901512023803,0.5041255511179936
2016-01-05,216.7974395751953,229.7603759765625,230.86900329589844,227.89743041992188,228.65174865722656,14946239.0,0.009896289721204488,0.016299566770414088,0.487700219944317
2016-01-06,222.63180541992188,235.9435577392578,237.36077880859375,228.6746063232422,230.3204040527344,26759864.0,0.026911599399691788,0.016765764689602558,0.4642765784096933
2016-01-07,218.54454040527344,231.6119079589844,234.98350524902344,230.42327880859375,233.3948516845703,19739943.0,-0.018358854912662426,0.016042728694880545,0.4726409538567173
2016-01-08,221.2406005859375,234.4691925048828,236.1035614013672,232.4005126953125,233.15484619140625,21313199.0,0.012336433459579688,0.014248920734135587,0.4817387518188526
2016-01-11,226.81613159179688,240.37806701660156,242.4810333251953,231.09759521484375,232.2290802001953,29016443.0,0.02520121076824533,0.015015468615080975,0.5166914026310911
2016-01-12,225.4896545410156,238.9722900390625,243.5325164794922,237.9779510498047,241.15525817871097,23373377.0,-0.005848248277016466,0.015202852746648567,0.5323044586752184
2016-01-13,232.26222229003903,246.14979553222656,249.09852600097656,239.3722991943359,240.720947265625,71802356.0,0.030034937801510342,0.01579343065068752,0.5772823630781027
2016-01-14,228.98374938964844,242.67532348632812,247.09841918945312,240.7095184326172,243.17820739746097,27823189.0,-0.014115394522905111,0.016363093481161262,0.5694513457668666
2016-01-15,231.4964904785156,245.33831787109375,249.04136657714844,243.57823181152344,244.52685546875,28767318.0,0.010973447223066257,0.015138060813461116,0.550042630909599
2016-01-18,219.32098388671875,232.4347991943359,247.77273559570312,230.43470764160156,245.72691345214844,27254669.0,-0.052594778290718014,0.01915291770188341,0.6024570188674812
2016-01-19,225.0905914306641,238.5494079589844,239.96661376953125,231.8061981201172,235.21209716796875,21489315.0,0.026306682751912946,0.019938974339046626,0.5981437250255249
2016-01-20,216.6680450439453,229.62322998046875,236.56072998046875,226.29734802246097,236.56072998046875,45114225.0,-0.0374184737495491,0.021830528798183434,0.6223205116392106
2016-01-21,212.27882385253903,224.9715576171875,234.4691925048828,223.25718688964844,232.5948181152344,31768619.0,-0.020257815085358066,0.022003106615703375,0.6078732317070513
2016-01-22,216.5817718505859,229.53179931640625,231.09759521484375,227.22311401367188,227.22311401367188,23682648.0,0.020270264927772397,0.02248599859343862,0.6009107807648156
2016-01-25,216.53863525390625,229.486083984375,232.86911010742188,228.5831756591797,230.86900329589844,13099564.0,-0.00019917002391789396,0.022376376758546396,0.6080319916347596
2016-01-27,215.5464630126953,228.43460083007812,230.86900329589844,227.8860015869141,230.43470764160156,17251028.0,-0.004581964045573428,0.022365131905977498,0.6262529636822816
2016-01-28,219.33175659179688,232.44622802734375,233.56629943847656,227.9202880859375,228.811767578125,23074633.0,0.017561381087838113,0.022581333416079014,0.6298087730020903
2016-01-29,223.32199096679688,236.67501831054688,237.72650146484375,232.6976776123047,232.91482543945312,19177163.0,0.018192688724170125,0.022827742053566188,0.6638613679505664
2016-02-01,222.22195434570312,235.50924682617188,238.1379547119141,234.42347717285156,237.7150726318359,9918809.0,-0.004925787273933557,0.022869718824512865,0.6633464824982531
2016-02-02,215.93470764160156,228.84605407714844,236.08070373535156,226.41163635253903,235.50924682617188,14771279.0,-0.028292644273664846,0.023352133047793024,0.6900854655734882
2016-02-03,211.67486572265625,224.33152770996097,227.2116851806641,222.8686065673828,225.84017944335935,15691478.0,-0.019727453569046483,0.02366580465022483,0.6789729507801114
2016-02-04,209.8739318847656,222.42286682128903,228.811767578125,220.74278259277344,225.84017944335935,18203784.0,-0.008508019276366463,0.022781711511190805,0.6266088081704377
2016-02-05,209.4102020263672,221.9314117431641,224.4686737060547,219.75987243652344,223.8057861328125,20998404.0,-0.0022095638759607183,0.02248162265383989,0.6242834386517564
2016-02-08,207.28567504882812,219.67987060546875,225.1087188720703,218.97125244140625,221.9771270751953,12078110.0,-0.010145288801505337,0.022294117332404703,0.6279351768281305
